السنة,السنة ميلادي,المنطقة الإدارية,الإدارة العامة بمنطقة/محافظة,إدارة التعليم,المرحلة ,السلطة,مكتب التعليم,جنس المدرسة, جملة سعودي,جملة غير سعودي, جملة طلاب
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,المرحلة المتوسطة,حكومي,مكتب التعليم بقباء,بنين,7875,1489,9364
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,المرحلة المتوسطة,حكومي,مكتب التعليم بمحافظة خيبر,بنات,1447,40,1487
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,المرحلة المتوسطة,حكومي,مكتب التعليم بمحافظة خيبر,بنين,1501,34,1535
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,المرحلة المتوسطة,حكومي,مكتب التعليم بوادي الفرع,بنات,1042,22,1064
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,المرحلة المتوسطة,حكومي,مكتب التعليم بوادي الفرع,بنين,1148,14,1162
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,المرحلة المتوسطة,حكومي,مكتب مدينة طيبة للتربية الخاصة,بنات,54,8,62
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,المرحلة المتوسطة,حكومي,مكتب مدينة طيبة للتربية الخاصة,بنين,32,5,37
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,المرحلة المتوسطة,عالمي وأجنبي,مكتب التعليم العالمي والأجنبي بالمدينة المنورة - بنات,بنات,197,658,855
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,المرحلة المتوسطة,عالمي وأجنبي,مكتب التعليم العالمي والأجنبي بالمدينة المنورة - بنات,بنين,250,744,994
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,رياض الأطفال,أهلي,مكتب التعليم بأحد,بنات,231,56,287
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,رياض الأطفال,أهلي,مكتب التعليم بالحناكية,بنات,97,3,100
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,رياض الأطفال,أهلي,مكتب التعليم بالعقيق,بنات,1076,41,1117
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,رياض الأطفال,أهلي,مكتب التعليم بالعوالي,بنات,1360,189,1549
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,رياض الأطفال,أهلي,مكتب التعليم ببدر,بنات,0,0,0
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,رياض الأطفال,أهلي,مكتب التعليم بقباء,بنات,1018,67,1085
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,رياض الأطفال,أهلي,مكتب التعليم بمحافظة خيبر,بنات,18,3,21
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,رياض الأطفال,حكومي,مكتب التعليم بأحد,بنات,2655,28,2683
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,رياض الأطفال,حكومي,مكتب التعليم بالحناكية,بنات,500,0,500
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,رياض الأطفال,حكومي,مكتب التعليم بالعقيق,بنات,3974,32,4006
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,رياض الأطفال,حكومي,مكتب التعليم بالعوالي,بنات,3864,101,3965
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,رياض الأطفال,حكومي,مكتب التعليم ببدر,بنات,806,0,806
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,رياض الأطفال,حكومي,مكتب التعليم بقباء,بنات,3582,49,3631
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,رياض الأطفال,حكومي,مكتب التعليم بمحافظة خيبر,بنات,463,0,463
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,رياض الأطفال,حكومي,مكتب التعليم بوادي الفرع,بنات,371,2,373
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,رياض الأطفال,حكومي,مكتب مدينة طيبة للتربية الخاصة,بنات,55,5,60
1446,2025,المدينة المنورة,المدينة المنورة,الإدارة العامة للتعليم بمنطقة المدينة المنورة,رياض الأطفال,عالمي وأجنبي,مكتب التعليم العالمي والأجنبي بالمدينة المنورة - بنات,بنات,607,429,1036
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الإبتدائية,أهلي,إدارة الإشراف التربوي,بنات,3742,196,3938
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الإبتدائية,أهلي,إدارة الإشراف التربوي,بنين,3967,176,4143
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الإبتدائية,أهلي,مكتب التعليم بالوجه,بنات,27,4,31
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الإبتدائية,أهلي,مكتب التعليم بأملج,بنين,539,32,571
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الإبتدائية,أهلي,مكتب التعليم بتيماء,بنات,169,2,171
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الإبتدائية,أهلي,مكتب التعليم بتيماء,بنين,378,18,396
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الإبتدائية,أهلي,مكتب التعليم بحقل,بنات,25,0,25
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الإبتدائية,حكومي,إدارة الإشراف التربوي,بنات,40382,3941,44323
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الإبتدائية,حكومي,إدارة الإشراف التربوي,بنين,26055,2328,28383
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الإبتدائية,حكومي,مكتب التعليم بالوجه,بنات,2789,182,2971
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الإبتدائية,حكومي,مكتب التعليم بالوجه,بنين,2085,71,2156
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الإبتدائية,حكومي,مكتب التعليم بأملج,بنات,3802,194,3996
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الإبتدائية,حكومي,مكتب التعليم بأملج,بنين,2787,143,2930
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الإبتدائية,حكومي,مكتب التعليم بتيماء,بنات,2665,150,2815
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الإبتدائية,حكومي,مكتب التعليم بتيماء,بنين,1652,88,1740
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الإبتدائية,حكومي,مكتب التعليم بحقل,بنات,3245,177,3422
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الإبتدائية,حكومي,مكتب التعليم بحقل,بنين,1882,91,1973
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الإبتدائية,حكومي,مكتب التعليم بضباء,بنات,2504,214,2718
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الإبتدائية,حكومي,مكتب التعليم بضباء,بنين,1925,116,2041
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الإبتدائية,عالمي وأجنبي,إدارة الإشراف التربوي,بنات,1967,801,2768
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الإبتدائية,عالمي وأجنبي,إدارة الإشراف التربوي,بنين,300,909,1209
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الإبتدائية,عالمي وأجنبي,مكتب التعليم بأملج,بنات,36,6,42
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الإبتدائية,عالمي وأجنبي,مكتب التعليم بأملج,بنين,115,21,136
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الثانوية,أهلي,إدارة الإشراف التربوي,بنات,3058,206,3264
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الثانوية,أهلي,إدارة الإشراف التربوي,بنين,5770,290,6060
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الثانوية,أهلي,مكتب التعليم بأملج,بنين,205,15,220
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الثانوية,أهلي,مكتب التعليم بتيماء,بنات,155,3,158
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الثانوية,أهلي,مكتب التعليم بتيماء,بنين,213,11,224
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الثانوية,حكومي,إدارة الإشراف التربوي,بنات,13597,1152,14749
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الثانوية,حكومي,إدارة الإشراف التربوي,بنين,10880,1059,11939
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الثانوية,حكومي,مكتب التعليم بالوجه,بنات,1188,36,1224
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الثانوية,حكومي,مكتب التعليم بالوجه,بنين,1202,46,1248
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الثانوية,حكومي,مكتب التعليم بأملج,بنات,1637,65,1702
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الثانوية,حكومي,مكتب التعليم بأملج,بنين,1564,36,1600
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الثانوية,حكومي,مكتب التعليم بتيماء,بنات,920,43,963
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الثانوية,حكومي,مكتب التعليم بتيماء,بنين,983,35,1018
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الثانوية,حكومي,مكتب التعليم بحقل,بنات,1126,38,1164
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الثانوية,حكومي,مكتب التعليم بحقل,بنين,1216,32,1248
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الثانوية,حكومي,مكتب التعليم بضباء,بنات,1020,48,1068
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الثانوية,حكومي,مكتب التعليم بضباء,بنين,1073,31,1104
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الثانوية,عالمي وأجنبي,إدارة الإشراف التربوي,بنات,41,23,64
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة الثانوية,عالمي وأجنبي,إدارة الإشراف التربوي,بنين,58,204,262
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة المتوسطة,أهلي,إدارة الإشراف التربوي,بنات,1143,55,1198
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة المتوسطة,أهلي,إدارة الإشراف التربوي,بنين,2818,125,2943
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة المتوسطة,أهلي,مكتب التعليم بأملج,بنين,190,6,196
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة المتوسطة,أهلي,مكتب التعليم بتيماء,بنات,64,1,65
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة المتوسطة,أهلي,مكتب التعليم بتيماء,بنين,186,3,189
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة المتوسطة,حكومي,إدارة الإشراف التربوي,بنات,16366,1173,17539
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة المتوسطة,حكومي,إدارة الإشراف التربوي,بنين,15078,1174,16252
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة المتوسطة,حكومي,مكتب التعليم بالوجه,بنات,1246,37,1283
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة المتوسطة,حكومي,مكتب التعليم بالوجه,بنين,1298,34,1332
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة المتوسطة,حكومي,مكتب التعليم بأملج,بنات,1806,75,1881
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة المتوسطة,حكومي,مكتب التعليم بأملج,بنين,1614,53,1667
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة المتوسطة,حكومي,مكتب التعليم بتيماء,بنات,1124,45,1169
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة المتوسطة,حكومي,مكتب التعليم بتيماء,بنين,1061,50,1111
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة المتوسطة,حكومي,مكتب التعليم بحقل,بنات,1219,39,1258
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة المتوسطة,حكومي,مكتب التعليم بحقل,بنين,1239,52,1291
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة المتوسطة,حكومي,مكتب التعليم بضباء,بنات,1035,43,1078
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة المتوسطة,حكومي,مكتب التعليم بضباء,بنين,1130,59,1189
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة المتوسطة,عالمي وأجنبي,إدارة الإشراف التربوي,بنات,122,145,267
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة المتوسطة,عالمي وأجنبي,إدارة الإشراف التربوي,بنين,130,353,483
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,المرحلة المتوسطة,عالمي وأجنبي,مكتب التعليم بأملج,بنين,9,2,11
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,رياض الأطفال,أهلي,إدارة الإشراف التربوي,بنات,2248,130,2378
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,رياض الأطفال,أهلي,مكتب التعليم بالوجه,بنات,98,21,119
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,رياض الأطفال,أهلي,مكتب التعليم بأملج,بنات,77,4,81
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,رياض الأطفال,أهلي,مكتب التعليم بتيماء,بنات,111,10,121
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,رياض الأطفال,أهلي,مكتب التعليم بحقل,بنات,104,13,117
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,رياض الأطفال,أهلي,مكتب التعليم بضباء,بنات,63,8,71
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,رياض الأطفال,حكومي,إدارة الإشراف التربوي,بنات,5360,15,5375
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,رياض الأطفال,حكومي,مكتب التعليم بالوجه,بنات,491,0,491
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,رياض الأطفال,حكومي,مكتب التعليم بأملج,بنات,429,1,430
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,رياض الأطفال,حكومي,مكتب التعليم بتيماء,بنات,460,0,460
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,رياض الأطفال,حكومي,مكتب التعليم بحقل,بنات,437,1,438
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,رياض الأطفال,حكومي,مكتب التعليم بضباء,بنات,412,0,412
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,رياض الأطفال,عالمي وأجنبي,إدارة الإشراف التربوي,بنات,914,335,1249
1446,2025,تبوك,تبوك,الإدارة العامة للتعليم بمنطقة تبوك,رياض الأطفال,عالمي وأجنبي,مكتب التعليم بأملج,بنات,47,26,73
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الإبتدائية,أهلي,مكتب التعليم بصبيا,بنات,389,81,470
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الإبتدائية,أهلي,مكتب التعليم بصبيا,بنين,168,17,185
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الإبتدائية,حكومي,مكتب التعليم بالداير,بنات,3679,104,3783
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الإبتدائية,حكومي,مكتب التعليم بالداير,بنين,1439,33,1472
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الإبتدائية,حكومي,مكتب التعليم بالدرب,بنات,4908,559,5467
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الإبتدائية,حكومي,مكتب التعليم بالدرب,بنين,1877,219,2096
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الإبتدائية,حكومي,مكتب التعليم بالعيدابي,بنات,7060,799,7859
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الإبتدائية,حكومي,مكتب التعليم بالعيدابي,بنين,3129,390,3519
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الإبتدائية,حكومي,مكتب التعليم ببيش,بنات,9044,1021,10065
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الإبتدائية,حكومي,مكتب التعليم ببيش,بنين,3293,473,3766
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الإبتدائية,حكومي,مكتب التعليم بصبيا,بنات,18599,4605,23204
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الإبتدائية,حكومي,مكتب التعليم بصبيا,بنين,7165,1806,8971
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الإبتدائية,عالمي وأجنبي,مكتب التعليم بصبيا,بنات,4,41,45
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الإبتدائية,عالمي وأجنبي,مكتب التعليم بصبيا,بنين,1,57,58
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الثانوية,أهلي,مكتب التعليم بصبيا,بنات,74,10,84
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الثانوية,أهلي,مكتب التعليم بصبيا,بنين,112,15,127
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الثانوية,حكومي,مكتب التعليم بالداير,بنات,1442,20,1462
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الثانوية,حكومي,مكتب التعليم بالداير,بنين,1327,19,1346
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الثانوية,حكومي,مكتب التعليم بالدرب,بنات,1441,137,1578
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الثانوية,حكومي,مكتب التعليم بالدرب,بنين,1493,102,1595
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الثانوية,حكومي,مكتب التعليم بالعيدابي,بنات,2563,162,2725
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الثانوية,حكومي,مكتب التعليم بالعيدابي,بنين,2718,160,2878
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الثانوية,حكومي,مكتب التعليم ببيش,بنات,3050,255,3305
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الثانوية,حكومي,مكتب التعليم ببيش,بنين,3196,235,3431
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الثانوية,حكومي,مكتب التعليم بصبيا,بنات,6356,1348,7704
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة الثانوية,حكومي,مكتب التعليم بصبيا,بنين,6422,927,7349
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة المتوسطة,أهلي,مكتب التعليم بصبيا,بنين,54,4,58
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة المتوسطة,حكومي,مكتب التعليم بالداير,بنات,1382,29,1411
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة المتوسطة,حكومي,مكتب التعليم بالداير,بنين,1311,16,1327
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة المتوسطة,حكومي,مكتب التعليم بالدرب,بنات,1591,158,1749
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة المتوسطة,حكومي,مكتب التعليم بالدرب,بنين,1690,144,1834
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة المتوسطة,حكومي,مكتب التعليم بالعيدابي,بنات,2575,199,2774
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة المتوسطة,حكومي,مكتب التعليم بالعيدابي,بنين,2659,225,2884
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة المتوسطة,حكومي,مكتب التعليم ببيش,بنات,3216,302,3518
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة المتوسطة,حكومي,مكتب التعليم ببيش,بنين,3267,303,3570
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة المتوسطة,حكومي,مكتب التعليم بصبيا,بنات,6756,1632,8388
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة المتوسطة,حكومي,مكتب التعليم بصبيا,بنين,6812,1515,8327
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة المتوسطة,عالمي وأجنبي,مكتب التعليم بصبيا,بنات,1,12,13
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,المرحلة المتوسطة,عالمي وأجنبي,مكتب التعليم بصبيا,بنين,0,11,11
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,رياض الأطفال,أهلي,مكتب التعليم بالدرب,بنات,52,6,58
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,رياض الأطفال,أهلي,مكتب التعليم ببيش,بنات,133,17,150
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,رياض الأطفال,أهلي,مكتب التعليم بصبيا,بنات,479,55,534
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,رياض الأطفال,حكومي,مكتب التعليم بالداير,بنات,693,0,693
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,رياض الأطفال,حكومي,مكتب التعليم بالدرب,بنات,1102,5,1107
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,رياض الأطفال,حكومي,مكتب التعليم بالعيدابي,بنات,1179,5,1184
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,رياض الأطفال,حكومي,مكتب التعليم ببيش,بنات,1613,10,1623
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,رياض الأطفال,حكومي,مكتب التعليم بصبيا,بنات,4237,63,4300
1446,2025,جازان,جازان,إدارة التعليم بمحافظة صبيا,رياض الأطفال,عالمي وأجنبي,مكتب التعليم بصبيا,بنات,6,15,21
1446,2025,جازان,جازان,الإدارة العامة للتعليم بمنطقة جازان,المرحلة الإبتدائية,أهلي,مكتب التعليم بأبي عريش,بنات,335,13,348
1446,2025,جازان,جازان,الإدارة العامة للتعليم بمنطقة جازان,المرحلة الإبتدائية,أهلي,مكتب التعليم بأبي عريش,بنين,284,17,301
1446,2025,جازان,جازان,الإدارة العامة للتعليم بمنطقة جازان,المرحلة الإبتدائية,أهلي,مكتب التعليم بالعارضة,بنات,48,2,50
1446,2025,جازان,جازان,الإدارة العامة للتعليم بمنطقة جازان,المرحلة الإبتدائية,أهلي,مكتب التعليم بالمسارحة والحرث,بنات,20,7,27
1446,2025,جازان,جازان,الإدارة العامة للتعليم بمنطقة جازان,المرحلة الإبتدائية,أهلي,مكتب التعليم بصامطة,بنات,535,45,580
1446,2025,جازان,جازان,الإدارة العامة للتعليم بمنطقة جازان,المرحلة الإبتدائية,أهلي,مكتب التعليم بصامطة,بنين,86,0,86
1446,2025,جازان,جازان,الإدارة العامة للتعليم بمنطقة جازان,المرحلة الإبتدائية,أهلي,مكتب التعليم بوسط جازان,بنات,867,60,927
1446,2025,جازان,جازان,الإدارة العامة للتعليم بمنطقة جازان,المرحلة الإبتدائية,أهلي,مكتب التعليم بوسط جازان,بنين,770,65,835
1446,2025,جازان,جازان,الإدارة العامة للتعليم بمنطقة جازان,المرحلة الإبتدائية,حكومي,مكتب التعليم بأبي عريش,بنات,13331,1807,15138
1446,2025,جازان,جازان,الإدارة العامة للتعليم بمنطقة جازان,المرحلة الإبتدائية,حكومي,مكتب التعليم بأبي عريش,بنين,6463,1220,7683
1446,2025,جازان,جازان,الإدارة العامة للتعليم بمنطقة جازان,المرحلة الإبتدائية,حكومي,مكتب التعليم بالعارضة,بنات,7278,1270,8548
1446,2025,جازان,جازان,الإدارة العامة للتعليم بمنطقة جازان,المرحلة الإبتدائية,حكومي,مكتب التعليم بالعارضة,بنين,3591,833,4424
1446,2025,جازان,جازان,الإدارة العامة للتعليم بمنطقة جازان,المرحلة الإبتدائية,حكومي,مكتب التعليم بالمسارحة والحرث,بنات,11034,1740,12774
1446,2025,جازان,جازان,الإدارة العامة للتعليم بمنطقة جازان,المرحلة الإبتدائية,حكومي,مكتب التعليم بالمسارحة والحرث,بنين,6051,1260,7311
1446,2025,جازان,جازان,الإدارة العامة للتعليم بمنطقة جازان,المرحلة الإبتدائية,حكومي,مكتب التعليم بصامطة,بنات,13444,3185,16629
1446,2025,جازان,جازان,الإدارة العامة للتعليم بمنطقة جازان,المرحلة الإبتدائية,حكومي,مكتب التعليم بصامطة,بنين,6019,1927,7946
1446,2025,جازان,جازان,الإدارة العامة للتعليم بمنطقة جازان,المرحلة الإبتدائية,حكومي,مكتب التعليم بوسط جازان,بنات,11628,2255,13883
1446,2025,جازان,جازان,الإدارة العامة للتعليم بمنطقة جازان,المرحلة الإبتدائية,حكومي,مكتب التعليم بوسط جازان,بنين,5127,1245,6372
