السنة ميلادي,السنة هجري,الإدارة العامة,اسم المدرسة,السلطة,المرحلة ,جنس المدرسة
2025,1446,الشرقية,ثانوية هالي العالمية,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الشرقية,ثانوية هالي العالمية بنين,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الشرقية,روضة ابن رشد العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة آجاد العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة اجيال الحصان بالدمام,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة أجيال الظهران العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة أجيال النبراس العالميه,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة اطلس العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة أكاديمية الإعجاب العلمي العالمية - المسار المصري,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة أكاديمية الكفاح العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة اكسيل انترناشيونال للتربية الخاصة,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة الإعجاب العلمي العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة الإلهام العالمية بنات - المسار المصري,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة الامتياز العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة الأيمان العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة البرامج العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة البسام العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة التهذيب العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة الجبيل العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة الحصان النموذجية بالجبيل (دولي/امريكي),عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة الخبر العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة الخليج الازرق العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة الخليج العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة الصافي العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة الظهران الاهلية (البرنامج الدولي),عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة العالم الابيض لرياض الاطفال,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة العالم الجديد العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة العالم الصغير العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة العرب الخفجي العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة العلوم والفنون السعودية العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة الفرسان العالمية الثانية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة القمة الاهلية (برنامج دولي),عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة الكثبان العالمية بالجبيل,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة الكثبان العالمية بالظهران,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة الكثبان العالمية بالظهران - منهج بريطاني,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة المجد العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة المجد العالمية - المنهج الفلبيني,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة المجموعة العالمية بالظهران (امريكي),عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة المجموعة العالمية بالظهران (بريطاني),عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة المدار العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة المدرسة البريطانية العالمية بالخبر,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة المدرسة البنجلاديشية العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة المدرسة التركية العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة المدرسة العالمية الذهبية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة المستقبل العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة المعتصم العالمية للبنات,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة المنى العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة النصر العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة براعم الظهران العالمية بالجبيل,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة براعم الظهران العالمية بالخبر,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة براعم رواد الخليج العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة ذوي الأوطان المتعددة العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة رند العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة رواد الخليج العالمية بنات,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة رواد المدارات العالمية بالخبر,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة رواد المدارات العالمية بالدمام,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة رواد المدارات العالمية بالظهران,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة رياض الإسلام (الدولية),عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة سمها العالمية بالدمام,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة سمو الابداع العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة سمو الرسالة العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة عالم التقدم العالمية بالدمام,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة عالم التقدم للتعليم الحمراء,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة عالم صدارة للتعليم,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة علو الدولبة,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة علوم المدار العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة قادة المشرق العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة مدارس آسيا العالمية بالخبر,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة مدارس الإبتكار العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة مدارس الالهام  العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة مدارس التربية العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة مدارس الحصان الأهلية للبنات بالعزيزيـة - امريكي,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة مدارس الخزامى العالمية بالخبر,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة مدارس الشرق الساطع العالمية بالخبر,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة مدارس الطموح الاول العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة مدارس الفيصلية الاسلامية الاهلية (البرنامج الدولي),عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة مدارس المجموعة العالمية بالجبيل,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة مدارس المدينة السعودية العالمية بنات,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة مدارس النجوم المضيئة,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة مدارس حديقة البيان العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة مدارس محمد براهيم حمد المنصور للتعليم,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة مدرسة اسيا الجديدة العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة منار الباطن العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة نخبة الخبر العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,روضة هالي العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,رياض أطفال ماريا العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,رياض اطفال مدارس رواد الاعمال العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,شركة ابتدائية المستقلة العالمية للبنات,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الشرقية,شركة رياض الاطفال المستقلة العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,شركة مدارس الامتياز العالمية الابتدائية للبنين,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الشرقية,صفوة الرواد,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الشرقية,متوسطة  بنين المنى العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة االظهران الأهلية (البرنامج الدولي),عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة ابن رشد الخبر العالمية بنين,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة ابن رشد العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة اجاد العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة أجيال الظهران العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة اطلس العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة أكاديمية الإعجاب العلمي العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة أكاديمية الإعجاب العلمي العالميـة,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة أكاديمية الإعجاب العلمي العالمية - المسار المصري,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة أكاديمية الكفاح العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة أكاديمية الكفاح العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة اكسيل انترناشيونال للتربية الخاصة بنات,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة اكسيل انترناشيونال للتربية الخاصة بنين,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة الابتكار العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة الإلهام العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة الإلهام العالمية - مسار مصري,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة الإلهام العالمية بنات - المسار المصري,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة الامتياز العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة الامتياز العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة البرامج العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة البسام - البرنامج الدولي,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة البسام الاهلية (البرنامج الدولي),عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة البسام العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة الجبيل العالمية (أمريكي),عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة الجبيل العالمية (بريطاني),عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة الحصان الأهلية للبنات بالجبيل (عالمي/امريكي),عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة الحصان النموذجية بالدمام(دولي/امريكي),عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة الخزامى العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة الخليج العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة السعد الأهلية للبنات (البرنامج الدولي),عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة الشرق الساطع العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة الشرق الساطع العالمية بنات,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة الصافي العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة العالم الجديد العالمية للبنات,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة العلوم والفنون السعودية العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة العلوم والفنون السعودية العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة الفرسان العالمية الثانية بنات,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة الفرنسية العالمية - بنين,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة الفلبين العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة الكثبان العالمية بالجبيل,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة الكثبان العالمية بالجبيل بنات,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة الكثبان العالمية بالظهران,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة الكثبان العالمية بالظهران,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة الكثبان العالمية بنات- منهج بريطاني,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة المجد العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة المجد العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة المجد العالمية - المنهج الفلبيني,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة المجد العالمية (الفلبيني),عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة المجموعة  العالمية (الجبيل),عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة المجموعة العالمية بالدمام,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة المجموعة العالمية بالظهران - امريكي,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة المجموعة العالمية بالظهران - بريطاني,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطـة المدار العالمية (امريكي),عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطـة المدار العالمية (بريطاني),عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة المستقبل العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة المستقلة العالمية بنات بالدمام-ملحق,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة المستقلة العالمية بنين بالدمام-ملحق,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة المعتصم العالمية للبنات,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة المنى العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة النصر العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة تربية الأجيال العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة تربية الأجيال العالمية بنات,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة رواد الخليج العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة رواد الخليج العالمية بنين - الخبر,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة رواد المدارات العالمية بالخبر,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة عالم التقدم - فصول ملحقة,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة عالم التقدم الحمرا بنات,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة عالم التقدم الحمرا بنين,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة ماريا العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة مدارس  التربية العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة مدارس آسيا العالمية بنات,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة مدارس آسيا العالمية بنين,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة مدارس الإبتكار العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة مدارس الإلهام العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة مدارس الأنجال دولي,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة مدارس التربية  العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة مدارس التطوير الأهلية - المسار المصري,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة مدارس الحصان بالدمام –البرنامج الدولي ( أمريكي ),عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة مدارس الخزامى العالمية المتوسطة بالخبر,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة مدارس السعد الأهلية للبنين - البرنامج الدولي,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة مدارس الطموح الأول العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة مدارس الطموح الأول العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة مدارس الفيصلية الاسلامية للبنات,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسـطة مدارس المدار العالمية (امريكي),عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطـة مدارس المـدار العالمية (بريطاني),عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة مدارس النصر العالمية بنين,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة مدارس حديقة البيان العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة مدارس ذوي الأوطان المتعددة العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة مدارس سمها العالمية بنات-فصول ملحقة,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة مدرسة الجبيل العالمية (أمريكي),عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة مدرسة الجبيل العالمية (بريطاني),عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة مدرسة رند العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة منار الباطن العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة منارات الخبر (امريكي),عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطة هالي العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة هالي العالمية (المسار المصري),عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,متوسطة هالي العالمية (مصري),عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,متوسطه رواد الخليج العالمية بنات - الخبر,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,مدارس أجيال الظهران العالمية الابتدائية,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الشرقية,مدارس أجيال الظهران العالمية المتوسطة,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,مدارس أطلس العالمية الابتدائية للبنين,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الشرقية,مدارس أطلس العالمية المتوسطة للبنين,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,مدارس البريطانية العالمية الابتدائية بالخبر,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الشرقية,مدارس البريطانية العالمية المتوسطة بالخبر,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,مدارس البسام العالمية ( المرحلة الثانوية),عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الشرقية,مدارس البنجلادشية العالمية الابتدائية بالدمام,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الشرقية,مدارس البنجلادشية العالمية الثانوية بالدمام,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الشرقية,مدارس البنجلادشية العالمية المتوسطة بالدمام,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,مدارس التركية العالمية المتوسطة بالدمام,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,مدارس التركية العالمية ثانوية بالدمام,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الشرقية,مدارس التركيه العالمية الابتدائية بالدمام,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الشرقية,مدارس التهذيب لتعليم البنات -  متوسطة التهذيب الاهلية بغرب الدمام,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,مدارس الخبر العالمية,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,الشرقية,مدارس الخبر العالمية الإبتدائية,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الشرقية,مدارس الخبر العالمية المتوسطة,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,مدارس الخليج العالمية الابتدائية,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الشرقية,مدارس الخليج العالمية الثانوية,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الشرقية,مدارس الخليج العالمية المتوسطة,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,مدارس الصافي العالمية الابتدائية,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الشرقية,مدارس الصافي العالمية المتوسطة بغرب الدمام,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,مدارس الظهران الأهلية الابتدائية بنين – البرنامج الدولي,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الشرقية,مدارس الظهران الأهلية الثانوية بنين – البرنامج الدولي,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الشرقية,مدارس الظهران الأهلية المتوسطة بنين – البرنامج الدولي,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,مدارس الفرسان العالمية الابتدائية للبنين,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الشرقية,مدارس الفرسان العالمية المتوسطة للبنين,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,مدارس الفيصلية الاسلامية للبنات -القسم العالمي,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,الشرقية,مدارس المجموعة العالمية - قسم الروضة - الدمام,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,مدارس المعتصم العالمية الابتدائية,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الشرقية,مدارس المعتصم العالمية المتوسطة,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,مدارس براعم التهذيب الابتدايية العالمية,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الشرقية,مدارس براعم التهذيب العالمية - رياض أطفال,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,مدارس رواد الخليج العالمية الابتدائية,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الشرقية,مدارس رواد الخليج العالمية الثانوية,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,الشرقية,مدارس رواد الخليج العالمية المتوسطة بالدمام,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,مدارس رواد الخليج العالمية بالخبر -رياض أطفال,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,مدارس رواد المدارات العالمية الابتدائية,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الشرقية,مدارس رواد المدارات العالمية المتوسطة,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,مدارس رؤية-رياض أطفال,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,الشرقية,مدارس رياض الإسلام ملحق ابتدائي دولي,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الشرقية,مدارس رياض الاندلس,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الشرقية,مدارس سمها العالمية الابتدائية- بنين,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الشرقية,مدارس سمها العالمية المتوسطة- بنين,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,مدارس محمد براهيم حمد المنصور للتعليم-إبتدائي بنات,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,الشرقية,مدارس هالي العالمية الابتدائية بالخبر,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,الشرقية,مدارس هالي العالمية المتوسطة بالخبر,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,الشرقية,مدراس الفرسان العالمية ثانوي,عالمي وأجنبي,المرحلة الثانوية,بنين
